timestamp,L1.V,L1.P,L1.Q,L1.S,L1.I,L1.PF,F,measure_cons
2022-02-20T04:47:00.000Z,230.3,214.2,118.1,244.6,1.196,0.875,49.9,214.2
2022-02-20T04:48:00.000Z,227.9,211.9,111,239.2,1.187,0.885,49.9,211.9
2022-02-20T04:49:00.000Z,227.8,211.9,111,239.1,1.186,0.886,49.9,211.9
2022-02-20T04:50:00.000Z,226.5,211,107.6,236.7,1.182,0.891,49.9,211
2022-02-20T04:51:00.000Z,228.4,214.2,112.1,241.6,1.193,0.886,49.9,214.2
2022-02-20T04:52:00.000Z,229.8,215.2,116.1,244.5,1.197,0.88,50,215.2
2022-02-20T04:53:00.000Z,231.5,216.5,121,247.9,1.203,0.872,49.9,216.5
2022-02-20T04:54:00.000Z,231.8,216.7,121.5,248.3,1.203,0.872,50,216.7
2022-02-20T04:55:00.000Z,231.8,217,122,248.9,1.206,0.871,49.9,217
2022-02-20T04:56:00.000Z,231.3,216.2,120.8,247.7,1.204,0.873,49.9,216.2
2022-02-20T04:57:00.000Z,231.2,216.4,120.2,247.5,1.204,0.874,49.9,216.4
2022-02-20T04:58:00.000Z,231.2,216,120.5,247.3,1.202,0.873,50,216
2022-02-20T04:59:00.000Z,231.4,216,121.1,247.6,1.203,0.872,50,216
2022-02-20T05:00:00.000Z,231.6,216.2,121.5,247.9,1.204,0.871,49.9,216.2
2022-02-20T05:01:00.000Z,231.8,216.5,122,248.4,1.206,0.871,49.9,216.5
2022-02-20T05:02:00.000Z,231.8,216.9,121.8,248.7,1.208,0.872,49.9,216.9
2022-02-20T05:03:00.000Z,231.9,216.4,122.1,248.4,1.204,0.87,49.9,216.4
2022-02-20T05:04:00.000Z,231.9,216.5,122.2,248.6,1.205,0.871,49.9,216.5
2022-02-20T05:05:00.000Z,231.7,317.6,244.8,402.8,1.853,0.793,49.9,317.6
2022-02-20T05:06:00.000Z,231.5,329.6,290.7,439.3,1.974,0.75,49.9,329.6
2022-02-20T05:07:00.000Z,231.4,316.6,291.2,430.2,1.936,0.736,50,316.6
2022-02-20T05:08:00.000Z,231.4,317.8,287.5,428.5,1.929,0.741,50,317.8
2022-02-20T05:09:00.000Z,230.6,326.9,283.3,432.5,1.952,0.755,49.9,326.9
2022-02-20T05:10:00.000Z,230,331.1,280.1,433.6,1.962,0.763,49.9,331.1
2022-02-20T05:11:00.000Z,230.1,331.7,281.2,434.9,1.966,0.762,50,331.7
2022-02-20T05:12:00.000Z,230.2,332.5,281.6,435.7,1.97,0.763,50,332.5
2022-02-20T05:13:00.000Z,230.2,332.9,282.2,436.4,1.972,0.762,49.9,332.9
2022-02-20T05:14:00.000Z,230.2,332.1,282,435.6,1.968,0.762,49.9,332.1
2022-02-20T05:15:00.000Z,229.7,331.4,279.2,433.3,1.963,0.764,50,331.4
2022-02-20T05:16:00.000Z,229,330.9,276.4,431.2,1.96,0.767,49.9,330.9
2022-02-20T05:17:00.000Z,229.2,330.1,277.6,431.3,1.959,0.765,50,330.1
2022-02-20T05:18:00.000Z,230.1,352.1,277.5,449.3,2.047,0.768,49.9,352.1
2022-02-20T05:19:00.000Z,229.2,805.9,114.3,814,3.589,0.99,49.9,805.9
2022-02-20T05:20:00.000Z,229.6,801.2,114.7,809.3,3.564,0.989,49.9,801.2
2022-02-20T05:21:00.000Z,229.7,797.2,114.9,805.4,3.545,0.989,50,797.2
2022-02-20T05:22:00.000Z,230.1,798.1,115.3,806.3,3.543,0.989,49.9,798.1
2022-02-20T05:23:00.000Z,230.5,799.7,116.4,808,3.544,0.989,49.9,799.7
2022-02-20T05:24:00.000Z,231.5,217.4,120.2,248.5,1.207,0.874,49.9,217.4
2022-02-20T05:25:00.000Z,230.4,800.7,116,799.6,3.549,0.987,49.9,800.7
2022-02-20T05:26:00.000Z,230.2,797.7,114.3,805.9,3.539,0.989,50,797.7
2022-02-20T05:27:00.000Z,230.2,796.6,115.5,804.9,3.536,0.989,50,796.6
2022-02-20T05:28:00.000Z,231.3,235.8,119.7,266,1.281,0.88,49.9,235.8
2022-02-20T05:29:00.000Z,230.6,771.4,116.7,781,3.47,0.983,49.9,771.4
2022-02-20T05:30:00.000Z,230.4,797.5,116.6,805.9,3.537,0.989,49.9,797.5
2022-02-20T05:31:00.000Z,229.8,793.4,114.6,801.6,3.529,0.989,49.9,793.4
2022-02-20T05:32:00.000Z,231.5,216.6,119.6,247.4,1.202,0.875,49.9,216.6
2022-02-20T05:33:00.000Z,230.5,771.4,116.2,780.8,3.427,0.984,49.9,771.4
2022-02-20T05:34:00.000Z,230.4,746.2,116.3,765.7,3.334,0.981,49.9,746.2
2022-02-20T05:35:00.000Z,231,215.6,119,246.2,1.199,0.875,49.9,215.6
2022-02-20T05:36:00.000Z,230.5,216,116.5,245.4,1.2,0.88,49.9,216
2022-02-20T05:37:00.000Z,230.6,215.4,118,245.6,1.198,0.877,49.9,215.4
2022-02-20T05:38:00.000Z,230.8,215.5,118.9,246.1,1.2,0.875,49.9,215.5
2022-02-20T05:39:00.000Z,230.6,215.2,118.8,245.8,1.201,0.875,49.9,215.2
2022-02-20T05:40:00.000Z,230.7,215.3,118.8,245.8,1.201,0.875,49.9,215.3
2022-02-20T05:41:00.000Z,230.3,247.6,134.9,282,1.363,0.877,49.9,247.6
2022-02-20T05:42:00.000Z,227.9,378.5,274.8,467.8,2.131,0.809,49.9,378.5
2022-02-20T05:43:00.000Z,227.5,359.7,276.9,453.9,2.073,0.792,49.9,359.7
2022-02-20T05:44:00.000Z,227.8,348.8,275,444.1,2.028,0.785,49.9,348.8
2022-02-20T05:45:00.000Z,228.5,359.5,277,453.8,2.063,0.792,49.9,359.5
2022-02-20T05:46:00.000Z,230.3,362.4,284,460.3,2.076,0.787,49.9,362.4
2022-02-20T05:47:00.000Z,230.3,362.1,284.4,460.4,2.075,0.786,49.9,362.1
2022-02-20T05:48:00.000Z,230.3,361.3,284.3,459.7,2.072,0.785,49.9,361.3
2022-02-20T05:49:00.000Z,230.4,361.2,284.6,459.8,2.071,0.785,49.9,361.2
2022-02-20T05:50:00.000Z,230.4,360.4,283.9,458.7,2.068,0.785,50,360.4
2022-02-20T05:51:00.000Z,230,359.7,282.4,457.2,2.065,0.786,49.9,359.7
2022-02-20T05:52:00.000Z,230,358.4,282.6,456.4,2.061,0.785,50,358.4
2022-02-20T05:53:00.000Z,230.2,358.4,283.3,456.8,2.061,0.784,50,358.4
2022-02-20T05:54:00.000Z,230.1,356.7,283.3,455.5,2.057,0.783,49.9,356.7
2022-02-20T05:55:00.000Z,230.1,356,282.9,454.7,2.053,0.783,49.9,356
2022-02-20T05:56:00.000Z,230.3,355.7,283.1,454.6,2.051,0.782,49.9,355.7
2022-02-20T05:57:00.000Z,230.3,353.9,283.1,453.1,2.045,0.781,49.9,353.9
2022-02-20T05:58:00.000Z,230,351.8,282.1,450.9,2.038,0.78,49.9,351.8
2022-02-20T05:59:00.000Z,230.2,350.9,283.2,450.9,2.036,0.778,49.9,350.9
2022-02-20T06:00:00.000Z,230.3,349.7,283.3,450,2.032,0.777,49.9,349.7
2022-02-20T06:01:00.000Z,230.1,348.4,282.7,448.6,2.028,0.776,49.9,348.4
2022-02-20T06:02:00.000Z,230,349.2,280.9,448.2,2.028,0.779,49.9,349.2
2022-02-20T06:03:00.000Z,230.1,348.7,281.8,448.3,2.027,0.777,50,348.7
2022-02-20T06:04:00.000Z,229.9,346.4,281.2,446.1,2.018,0.776,50,346.4
2022-02-20T06:05:00.000Z,230.4,346.2,283.3,447.3,2.018,0.774,50,346.2
2022-02-20T06:06:00.000Z,230.7,345.7,284.9,447.9,2.018,0.771,49.9,345.7
2022-02-20T06:07:00.000Z,230.6,345.3,284.7,447.4,2.016,0.771,49.9,345.3
2022-02-20T06:08:00.000Z,230.7,344.7,284.8,447.1,2.014,0.771,49.9,344.7
2022-02-20T06:09:00.000Z,230.1,343.4,282.4,444.5,2.008,0.772,49.9,343.4
2022-02-20T06:10:00.000Z,229.5,341.8,279.9,441.7,2.002,0.773,49.9,341.8
2022-02-20T06:11:00.000Z,229.2,341.3,277.8,440,1.996,0.775,50,341.3
2022-02-20T06:12:00.000Z,229.1,340.8,277.4,439.4,1.994,0.775,50,340.8
2022-02-20T06:13:00.000Z,229.4,340.2,279.2,440,1.994,0.773,50,340.2
2022-02-20T06:14:00.000Z,229.8,340.2,280.8,441,1.995,0.771,49.9,340.2
2022-02-20T06:15:00.000Z,229.9,339.6,281.2,441,1.993,0.77,49.9,339.6
2022-02-20T06:16:00.000Z,229.1,339.1,278.3,438.6,1.993,0.773,49.9,339.1
2022-02-20T06:17:00.000Z,229.2,337.8,278.7,437.9,1.987,0.771,49.9,337.8
2022-02-20T06:18:00.000Z,230,338.6,282.2,440.7,1.992,0.768,49.9,338.6
2022-02-20T06:19:00.000Z,230.5,338.2,284.5,441.9,1.992,0.765,49.9,338.2
2022-02-20T06:20:00.000Z,230.1,338,282.5,440.5,1.989,0.767,49.9,338
2022-02-20T06:21:00.000Z,230.3,337.7,283.7,441,1.988,0.765,49.9,337.7
2022-02-20T06:22:00.000Z,230.4,337.3,283.1,440.3,1.985,0.766,50,337.3
2022-02-20T06:23:00.000Z,230.5,337,283.5,440.3,1.984,0.765,50,337
2022-02-20T06:24:00.000Z,230.3,336.5,282.2,439.2,1.982,0.766,50,336.5
2022-02-20T06:25:00.000Z,230.2,336,281.7,438.5,1.979,0.766,50,336
2022-02-20T06:26:00.000Z,229.7,335.3,280.9,437.4,1.978,0.766,49.9,335.3
2022-02-20T06:27:00.000Z,229.4,333.9,279.9,435.6,1.975,0.766,49.9,333.9
2022-02-20T06:28:00.000Z,229.2,334.4,277.3,434.3,1.97,0.769,50,334.4
2022-02-20T06:29:00.000Z,229.3,335.3,277.7,435.3,1.974,0.77,50,335.3
2022-02-20T06:30:00.000Z,229.4,333.3,278.9,434.5,1.969,0.766,50,333.3
2022-02-20T06:31:00.000Z,229.4,333.5,278.5,434.4,1.968,0.767,50,333.5
2022-02-20T06:32:00.000Z,229.2,332.4,278,433.3,1.966,0.767,50,332.4
2022-02-20T06:33:00.000Z,229.8,333.9,280.4,435.9,1.972,0.765,50,333.9
2022-02-20T06:34:00.000Z,229.8,284.2,202.3,350.3,1.633,0.825,49.9,284.2
2022-02-20T06:35:00.000Z,229.8,278.3,101.3,296.1,1.431,0.938,49.9,278.3
2022-02-20T06:36:00.000Z,229.4,276.3,101.8,294.6,1.423,0.938,50,276.3
2022-02-20T06:37:00.000Z,229.6,275,100.9,292.9,1.417,0.938,50,275
2022-02-20T06:38:00.000Z,229.7,268.1,104.3,287.7,1.393,0.932,50,268.1
2022-02-20T06:39:00.000Z,229.6,268.9,104.2,288.4,1.397,0.932,49.9,268.9
2022-02-20T06:40:00.000Z,228,269.3,97.9,286.6,1.399,0.939,49.9,269.3
2022-02-20T06:41:00.000Z,225.4,263.3,91.8,278.7,1.377,0.944,50,263.3
2022-02-20T06:42:00.000Z,226.1,265.9,95.9,282.7,1.395,0.94,50,265.9
2022-02-20T06:43:00.000Z,226.2,268.1,93,283.9,1.397,0.945,49.9,268.1
2022-02-20T06:44:00.000Z,228.9,265.3,102.2,284.3,1.38,0.933,49.9,265.3
2022-02-20T06:45:00.000Z,229.7,268,102.9,286.9,1.389,0.933,49.9,268
2022-02-20T06:46:00.000Z,229.9,267.8,103.9,287.3,1.391,0.932,50,267.8
2022-02-20T06:47:00.000Z,230,268.3,104.4,287.9,1.394,0.932,50,268.3
2022-02-20T06:48:00.000Z,229.7,269.6,102.6,288.4,1.396,0.934,50,269.6
2022-02-20T06:49:00.000Z,229.1,270.6,100,288.6,1.402,0.937,50,270.6
2022-02-20T06:50:00.000Z,229.1,268.2,101.6,286.7,1.392,0.935,50,268.2
2022-02-20T06:51:00.000Z,230.7,272.2,106.9,291.9,1.409,0.93,50,272.2
2022-02-20T06:52:00.000Z,231,269.9,107,290.5,1.398,0.929,49.9,269.9
2022-02-20T06:53:00.000Z,231,271.6,106.5,291.8,1.404,0.93,49.9,271.6
2022-02-20T06:54:00.000Z,230.9,267.6,106.2,287.9,1.386,0.929,49.9,267.6
2022-02-20T06:55:00.000Z,230.8,273.4,105.5,292.9,1.407,0.933,49.9,273.4
2022-02-20T06:56:00.000Z,230.5,356.1,210.1,416,1.973,0.861,49.9,356.1
2022-02-20T06:57:00.000Z,229.6,377,268.1,462.8,2.102,0.814,49.9,377
2022-02-20T06:58:00.000Z,229.2,357.9,270.7,448.7,2.041,0.797,49.9,357.9
2022-02-20T06:59:00.000Z,229.4,370.3,265.3,455.7,2.073,0.812,50,370.3
2022-02-20T07:00:00.000Z,229.8,386.4,266.8,469.8,2.127,0.822,49.9,386.4
2022-02-20T07:01:00.000Z,230.9,390.4,271.8,475.5,2.142,0.82,49.9,390.4
2022-02-20T07:02:00.000Z,231,390.1,271.5,475.4,2.142,0.82,49.9,390.1
2022-02-20T07:03:00.000Z,230.8,387,271.7,472.9,2.132,0.818,50,387
2022-02-20T07:04:00.000Z,230.1,386.2,268.4,470.2,2.126,0.821,49.9,386.2
2022-02-20T07:05:00.000Z,229.9,383.4,269.9,468.8,2.119,0.817,49.9,383.4
2022-02-20T07:06:00.000Z,228.4,385.2,260.8,465.2,2.12,0.828,49.9,385.2
2022-02-20T07:07:00.000Z,228.3,383.5,261.4,464,2.117,0.826,49.9,383.5
2022-02-20T07:08:00.000Z,228.5,380.5,263.1,462.5,2.107,0.822,49.9,380.5
2022-02-20T07:09:00.000Z,228.6,381.8,262.6,463.3,2.109,0.824,50,381.8
2022-02-20T07:10:00.000Z,228.6,381.3,262.9,462.9,2.108,0.823,50,381.3
2022-02-20T07:11:00.000Z,229.3,384.2,267,467.9,2.124,0.821,49.9,384.2
2022-02-20T07:12:00.000Z,229.7,306.5,155.6,346.4,1.626,0.896,50,306.5
2022-02-20T07:13:00.000Z,230.1,265.5,104.6,285.2,1.373,0.93,49.9,265.5
2022-02-20T07:14:00.000Z,230.3,265.6,106.8,286.2,1.376,0.927,49.9,265.6
2022-02-20T07:15:00.000Z,230.5,279.6,103.4,298,1.427,0.937,49.9,279.6
2022-02-20T07:16:00.000Z,230.3,277.1,102.6,295.5,1.419,0.937,49.9,277.1
2022-02-20T07:17:00.000Z,230.2,270.5,104.3,289.7,1.395,0.933,49.9,270.5
2022-02-20T07:18:00.000Z,230.1,270.8,105.4,290.7,1.401,0.932,49.9,270.8
2022-02-20T07:19:00.000Z,228.8,266.2,100.9,284.6,1.382,0.935,50,266.2
2022-02-20T07:20:00.000Z,228.7,271,99.5,288.8,1.399,0.938,50,271
2022-02-20T07:21:00.000Z,228.5,271.7,99.8,289.4,1.408,0.938,50,271.7
2022-02-20T07:22:00.000Z,229.2,270.2,100.9,288.5,1.396,0.936,50,270.2
2022-02-20T07:23:00.000Z,230.6,275.6,104.7,295.2,1.416,0.934,50,275.6
2022-02-20T07:24:00.000Z,230.9,268.9,107,289.5,1.39,0.929,50,268.9
2022-02-20T07:25:00.000Z,230.8,268.2,107.5,288.8,1.386,0.928,50,268.2
2022-02-20T07:26:00.000Z,230.9,267.2,108.8,288.2,1.383,0.926,50,267.2
2022-02-20T07:27:00.000Z,231,268.4,107.1,289,1.386,0.929,50,268.4
2022-02-20T07:28:00.000Z,230.5,272.4,105.2,291.9,1.403,0.932,50,272.4
2022-02-20T07:29:00.000Z,230.6,288.3,99.6,305,1.459,0.944,50,288.3
2022-02-20T07:30:00.000Z,230.6,278.9,104.2,297.8,1.429,0.936,50,278.9
2022-02-20T07:31:00.000Z,231,284.6,100.9,302.1,1.436,0.942,50,284.6
2022-02-20T07:32:00.000Z,231.4,267.9,108.8,289,1.372,0.926,49.9,267.9
2022-02-20T07:33:00.000Z,231.4,260.5,111,283.1,1.343,0.92,49.9,260.5
2022-02-20T07:34:00.000Z,231.2,253.9,110.6,276.8,1.309,0.916,49.9,253.9
2022-02-20T07:35:00.000Z,230.3,250.4,108,272.7,1.286,0.918,50,250.4
2022-02-20T07:36:00.000Z,230.5,251.9,108.3,274.2,1.293,0.918,50,251.9
2022-02-20T07:37:00.000Z,230.6,252.5,107.9,274.6,1.294,0.919,50,252.5
2022-02-20T07:38:00.000Z,231.5,259.5,108.2,281.1,1.319,0.922,50,259.5
2022-02-20T07:39:00.000Z,228.8,366.2,250.7,463.1,2.123,0.837,50,366.2
2022-02-20T07:40:00.000Z,228.5,354.2,268.1,444,2.006,0.797,50,354.2
2022-02-20T07:41:00.000Z,228.5,343.6,267.1,435.3,1.967,0.789,50,343.6
2022-02-20T07:42:00.000Z,230.8,359.1,271.8,450,2.012,0.797,50,359.1
2022-02-20T07:43:00.000Z,230.7,368.3,271.5,457.6,2.043,0.804,50,368.3
2022-02-20T07:44:00.000Z,230.7,371.1,271.3,459.3,2.054,0.806,50,371.1
2022-02-20T07:45:00.000Z,230.9,375.8,272.3,464,2.071,0.809,50,375.8
2022-02-20T07:46:00.000Z,231.4,382,272.2,469,2.089,0.814,50,382
2022-02-20T07:47:00.000Z,231.3,375.2,273.8,464.6,2.07,0.808,50,375.2
2022-02-20T07:48:00.000Z,231.6,372.6,274.8,462.8,2.057,0.804,50,372.6
2022-02-20T07:49:00.000Z,231.9,372.8,276.4,464.2,2.06,0.803,49.9,372.8
2022-02-20T07:50:00.000Z,232,380.5,276.9,470.6,2.089,0.808,50,380.5
2022-02-20T07:51:00.000Z,232.7,373.4,279.1,466.1,2.063,0.8,50,373.4
2022-02-20T07:52:00.000Z,235.1,381.4,293.8,481.7,2.1,0.792,50,381.4
2022-02-20T07:53:00.000Z,236.3,377.1,303.1,483.9,2.096,0.779,50,377.1
2022-02-20T07:54:00.000Z,235.6,376.3,302.1,482.5,2.097,0.779,50,376.3
2022-02-20T07:55:00.000Z,235.7,267,123.6,297.5,1.335,0.905,49.9,267
2022-02-20T07:56:00.000Z,235.9,259.6,127.7,289.2,1.314,0.897,50,259.6
2022-02-20T07:57:00.000Z,235.5,257.8,125.8,286.8,1.303,0.898,50,257.8
2022-02-20T07:58:00.000Z,234.4,264.8,119.6,290.4,1.328,0.911,50,264.8
2022-02-20T07:59:00.000Z,234.2,269.1,116.9,293.5,1.343,0.917,50,269.1
2022-02-20T08:00:00.000Z,235.2,265.7,122.2,292.5,1.333,0.908,50,265.7
2022-02-20T08:01:00.000Z,236,270.1,124.5,297.4,1.352,0.907,49.9,270.1
2022-02-20T08:02:00.000Z,236.3,271.5,125.3,299,1.356,0.907,49.9,271.5
2022-02-20T08:03:00.000Z,236.7,279.8,122.1,305.5,1.385,0.916,49.9,279.8
2022-02-20T08:04:00.000Z,236.7,268.6,127.6,297.5,1.347,0.903,49.9,268.6
2022-02-20T08:05:00.000Z,236.8,260.2,130.7,291,1.317,0.893,50,260.2
2022-02-20T08:06:00.000Z,236.4,261.7,127.5,291.5,1.32,0.899,49.9,261.7
2022-02-20T08:07:00.000Z,236.5,257.3,129.1,287.9,1.305,0.893,50,257.3
2022-02-20T08:08:00.000Z,236.7,259.6,128.9,289.8,1.313,0.895,50,259.6
2022-02-20T08:09:00.000Z,236.9,258.6,130.8,289.6,1.311,0.892,49.9,258.6
2022-02-20T08:10:00.000Z,237.1,261.3,129.7,291.6,1.317,0.895,50,261.3
2022-02-20T08:11:00.000Z,236.7,272.3,126,300.2,1.357,0.907,50,272.3
2022-02-20T08:12:00.000Z,235.6,277.1,121,302.1,1.373,0.916,50,277.1
2022-02-20T08:13:00.000Z,236,279.9,117.6,303.5,1.377,0.921,50,279.9
2022-02-20T08:14:00.000Z,236.6,282.7,121,307.4,1.39,0.919,50,282.7
2022-02-20T08:15:00.000Z,236.5,275,122.5,301.4,1.363,0.912,49.9,275
2022-02-20T08:16:00.000Z,236.2,281.6,123.1,307.3,1.394,0.915,50,281.6
2022-02-20T08:17:00.000Z,235.4,276.5,118,301,1.362,0.919,50,276.5
2022-02-20T08:18:00.000Z,234.7,280.1,117.9,304.1,1.384,0.921,49.9,280.1
2022-02-20T08:19:00.000Z,235.3,283.2,116.5,306,1.39,0.924,50,283.2
2022-02-20T08:20:00.000Z,235.9,279.1,121.6,304.4,1.381,0.916,50,279.1
2022-02-20T08:21:00.000Z,236.8,278.1,125.1,304.9,1.375,0.912,49.9,278.1
2022-02-20T08:22:00.000Z,235.7,343.1,207.4,405.7,1.836,0.867,49.9,343.1
2022-02-20T08:23:00.000Z,235.8,389.1,295.5,488.4,2.122,0.796,50,389.1
2022-02-20T08:24:00.000Z,235.2,375.9,297.2,479.2,2.088,0.784,50,375.9
2022-02-20T08:25:00.000Z,235,381.4,289.6,478.8,2.089,0.796,49.9,381.4
2022-02-20T08:26:00.000Z,235.6,388.5,292.1,486.1,2.111,0.799,49.9,388.5
2022-02-20T08:27:00.000Z,235.8,392.5,295.6,491,2.133,0.798,49.9,392.5
2022-02-20T08:28:00.000Z,236.3,395.5,298.4,495.4,2.146,0.798,49.9,395.5
2022-02-20T08:29:00.000Z,236.2,390.4,298.8,491.6,2.131,0.794,50,390.4
2022-02-20T08:30:00.000Z,235.5,395,291.9,491,2.135,0.804,49.9,395
2022-02-20T08:31:00.000Z,231.1,2063.8,267.8,2090.2,9.065,0.965,49.9,2063.8
2022-02-20T08:32:00.000Z,230.6,2355.4,264.7,2370.7,10.275,0.993,49.9,2355.4
2022-02-20T08:33:00.000Z,230.5,2292.5,263.9,2309,10.043,0.99,49.9,2292.5
2022-02-20T08:34:00.000Z,235.2,400.1,289.3,493.9,2.166,0.81,49.9,400.1
2022-02-20T08:35:00.000Z,234.1,398.1,286,490.1,2.168,0.811,49.9,398.1
2022-02-20T08:36:00.000Z,236,418.2,291,509.3,2.231,0.82,49.9,418.2
2022-02-20T08:37:00.000Z,236.2,427.7,289,516.3,2.263,0.828,49.9,427.7
2022-02-20T08:38:00.000Z,235.3,333.3,155.5,372.7,1.688,0.908,50,333.3
2022-02-20T08:39:00.000Z,235.3,302.1,110.8,321.9,1.493,0.939,50,302.1
2022-02-20T08:40:00.000Z,235.5,297.5,117.1,319.8,1.479,0.93,50,297.5
2022-02-20T08:41:00.000Z,235.1,299.5,113.6,320.3,1.487,0.935,49.9,299.5
2022-02-20T08:42:00.000Z,235.1,300.4,114.8,321.7,1.491,0.934,50,300.4
2022-02-20T08:43:00.000Z,234.6,298.2,113.6,319.3,1.486,0.934,49.9,298.2
2022-02-20T08:44:00.000Z,235,308.3,115,329.2,1.519,0.936,49.9,308.3
2022-02-20T08:45:00.000Z,235.4,300.1,116.3,321.7,1.491,0.932,49.9,300.1
2022-02-20T08:46:00.000Z,236.7,301.2,120.6,324.6,1.49,0.928,49.9,301.2
2022-02-20T08:47:00.000Z,237.1,299.6,123.7,324.1,1.486,0.924,49.9,299.6
2022-02-20T08:48:00.000Z,237.1,296.4,124.9,321.8,1.472,0.921,49.9,296.4
2022-02-20T08:49:00.000Z,232.4,2543.8,98.6,2549.6,11.205,0.989,50,2543.8
2022-02-20T08:50:00.000Z,230.8,2821,86.6,2822.1,12.225,0.999,49.9,2821
2022-02-20T08:51:00.000Z,231,2809.2,87.7,2810.7,12.164,0.999,49.9,2809.2
2022-02-20T08:52:00.000Z,231.5,2797.2,94.7,2798.4,12.086,0.999,49.9,2797.2
2022-02-20T08:53:00.000Z,232.1,2796.3,100.6,2798.2,12.053,0.999,49.9,2796.3
2022-02-20T08:54:00.000Z,232.2,2792.4,100.3,2794.3,12.026,0.999,49.9,2792.4
2022-02-20T08:55:00.000Z,232,2781.4,100.9,2782.9,11.989,0.999,50,2781.4
2022-02-20T08:56:00.000Z,231.3,2756.3,99.1,2758.1,11.919,0.999,50,2756.3
2022-02-20T08:57:00.000Z,231.3,2757.5,97,2759,11.924,0.999,49.9,2757.5
2022-02-20T08:58:00.000Z,231.1,2751.2,97.3,2753.1,11.908,0.999,49.9,2751.2
2022-02-20T08:59:00.000Z,231.4,2767.7,94.3,2769.3,11.961,0.999,49.9,2767.7
2022-02-20T09:00:00.000Z,231.1,2760.6,94.8,2762.5,11.95,0.999,49.9,2760.6
2022-02-20T09:01:00.000Z,230.9,2757.5,92.4,2759.3,11.945,0.999,50,2757.5
2022-02-20T09:02:00.000Z,230.9,2754.2,93.9,2755.7,11.929,0.999,50,2754.2
2022-02-20T09:03:00.000Z,232.8,2793.9,100.2,2795.8,12.007,0.999,50,2793.9
2022-02-20T09:04:00.000Z,233.3,2867.5,171.1,2892,12.406,0.997,50,2867.5
2022-02-20T09:05:00.000Z,233.2,2948.7,266.8,2960.4,12.693,0.995,49.9,2948.7
2022-02-20T09:06:00.000Z,232.8,2914.2,273.5,2927,12.565,0.995,49.9,2914.2
2022-02-20T09:07:00.000Z,232.1,2900.5,269.3,2912.9,12.545,0.995,49.9,2900.5
2022-02-20T09:08:00.000Z,231.2,2879.9,265.3,2892.4,12.502,0.995,49.9,2879.9
2022-02-20T09:09:00.000Z,231.6,2892.3,266.9,2904.4,12.536,0.995,49.9,2892.3
2022-02-20T09:10:00.000Z,231.4,2892.8,264.4,2904.7,12.55,0.995,49.9,2892.8
2022-02-20T09:11:00.000Z,230.6,2874.9,260.8,2887.3,12.509,0.995,49.9,2874.9
2022-02-20T09:12:00.000Z,231,2874.6,265.4,2886.5,12.492,0.995,49.9,2874.6
2022-02-20T09:13:00.000Z,231.5,2887.3,265.7,2899.9,12.52,0.995,49.9,2887.3
2022-02-20T09:14:00.000Z,231.6,2887.3,267.2,2899.5,12.512,0.995,49.8,2887.3
2022-02-20T09:15:00.000Z,231,2870.5,265.5,2882.7,12.472,0.995,49.8,2870.5
2022-02-20T09:16:00.000Z,231.5,2882.2,264.7,2893.8,12.498,0.995,49.9,2882.2
2022-02-20T09:17:00.000Z,231.2,2878.5,263.3,2890.1,12.495,0.995,50,2878.5
2022-02-20T09:18:00.000Z,229.8,2846.3,257.1,2858,12.426,0.995,50,2846.3
2022-02-20T09:19:00.000Z,230.4,2855.6,259.9,2867.5,12.439,0.995,50,2855.6
2022-02-20T09:20:00.000Z,232.3,2894.7,269.1,2907.1,12.509,0.995,50,2894.7
2022-02-20T09:21:00.000Z,232.9,2819.8,144.4,2824.1,12.119,0.998,50,2819.8
2022-02-20T09:22:00.000Z,232.5,2779.2,105.6,2781.2,11.955,0.999,50,2779.2
2022-02-20T09:23:00.000Z,230.2,2732.5,96.3,2734.1,11.869,0.999,49.9,2732.5
2022-02-20T09:24:00.000Z,230.1,2731.7,96.5,2733.4,11.876,0.999,49.9,2731.7
2022-02-20T09:25:00.000Z,230.4,2738.6,96.1,2740.2,11.889,0.999,49.9,2738.6
2022-02-20T09:26:00.000Z,231.5,2766.8,99.5,2768.7,11.951,0.999,50,2766.8
2022-02-20T09:27:00.000Z,231.3,2756.4,101.2,2758,11.916,0.999,49.9,2756.4
2022-02-20T09:28:00.000Z,234.2,1027.3,116.2,1065.2,4.574,0.944,49.9,1027.3
2022-02-20T09:29:00.000Z,234.6,283.6,118.8,307.3,1.41,0.921,49.9,283.6
2022-02-20T09:30:00.000Z,234.5,282.8,118,306.5,1.406,0.922,50,282.8
2022-02-20T09:31:00.000Z,234,276.1,118.3,300.6,1.383,0.919,50,276.1
2022-02-20T09:32:00.000Z,233.9,276.1,117.4,299.8,1.385,0.92,50,276.1
2022-02-20T09:33:00.000Z,233.7,274.7,117.4,298.7,1.379,0.919,50,274.7
2022-02-20T09:34:00.000Z,231.9,271.6,112.4,294,1.368,0.923,50,271.6
2022-02-20T09:35:00.000Z,232,275.9,113.3,298.1,1.386,0.924,49.9,275.9
2022-02-20T09:36:00.000Z,231.6,274,112.3,296,1.382,0.925,49.9,274
2022-02-20T09:37:00.000Z,231.5,274.7,108.2,295.2,1.382,0.93,49.9,274.7
2022-02-20T09:38:00.000Z,232.3,285.5,112.2,306.5,1.428,0.93,50,285.5
