timestamp,L1.V,L1.P,L1.Q,L1.S,L1.I,L1.PF,F,measure_cons
2022-02-20T06:36:00.000Z,0,0,229.5,0,0,0,50,0
2022-02-20T06:37:00.000Z,0,0,229.7,0,0,0,50,0
2022-02-20T06:38:00.000Z,0,0,229.7,0,0,0,50,0
2022-02-20T06:39:00.000Z,0,0,229.6,0,0,0,49.9,0
2022-02-20T06:40:00.000Z,0,0,228.1,0,0,0,49.9,0
2022-02-20T06:41:00.000Z,0,0,225.5,0,0,0,50,0
2022-02-20T06:42:00.000Z,0,0,226.2,0,0,0,50,0
2022-02-20T06:43:00.000Z,0,0,226.3,0,0,0,49.9,0
2022-02-20T06:44:00.000Z,0,0,228.9,0,0,0,49.9,0
2022-02-20T06:45:00.000Z,0,0,229.8,0,0,0,50,0
2022-02-20T06:46:00.000Z,0.1,0.1,229.9,0,0,0.005,50,0
2022-02-20T06:47:00.000Z,0,0,230,0,0,0,50,0
2022-02-20T06:48:00.000Z,0,0,229.8,0,0,0,50,0
2022-02-20T06:49:00.000Z,0,0,229.1,0,0,0,50,0
2022-02-20T06:50:00.000Z,0,0,229.2,0,0,0,50,0
2022-02-20T06:51:00.000Z,0,0,230.7,0,0,0,50,0
2022-02-20T06:52:00.000Z,0,0,231,0,0,0,49.9,0
2022-02-20T06:53:00.000Z,0,0,231,0,0,0,49.9,0
2022-02-20T06:54:00.000Z,0,0,230.9,0,0,0,49.9,0
2022-02-20T06:55:00.000Z,0,0,230.9,0,0,0,49.9,0
2022-02-20T06:56:00.000Z,0,0,230.6,0,0,0,49.9,0
2022-02-20T06:57:00.000Z,0.1,0.1,229.6,0,0,0.005,49.9,0
2022-02-20T06:58:00.000Z,0.1,0.1,229.3,0,0,0.006,49.9,0
2022-02-20T06:59:00.000Z,0,0,229.4,0,0,0,50,0
2022-02-20T07:00:00.000Z,0,0,229.9,0,0,0,49.9,0
2022-02-20T07:01:00.000Z,0,0,230.9,0,0,0,49.9,0
2022-02-20T07:02:00.000Z,0,0,231,0,0,0,49.9,0
2022-02-20T07:03:00.000Z,0,0,230.9,0,0,0,50,0
2022-02-20T07:04:00.000Z,0,0,230.1,0,0,0,49.9,0
2022-02-20T07:05:00.000Z,0,0,230,0,0,0,49.9,0
2022-02-20T07:06:00.000Z,0,0,228.5,0,0,0,49.9,0
2022-02-20T07:07:00.000Z,0,0,228.3,0,0,0,49.9,0
2022-02-20T07:08:00.000Z,0,0,228.6,0,0,0,49.9,0
2022-02-20T07:09:00.000Z,0,0,228.6,0,0,0,50,0
2022-02-20T07:10:00.000Z,0,0,228.7,0,0,0,50,0
2022-02-20T07:11:00.000Z,0,0,229.4,0,0,0,49.9,0
2022-02-20T07:12:00.000Z,0,0,229.7,0,0,0,50,0
2022-02-20T07:13:00.000Z,0,0,230.1,0,0,0,49.9,0
2022-02-20T07:14:00.000Z,0,0,230.3,0,0,0,49.9,0
2022-02-20T07:15:00.000Z,0,0,230.6,0,0,0,49.9,0
2022-02-20T07:16:00.000Z,0,0,230.3,0,0,0,49.9,0
2022-02-20T07:17:00.000Z,0,0,230.2,0,0,0,49.9,0
2022-02-20T07:18:00.000Z,0,0,230.1,0,0,0,49.9,0
2022-02-20T07:19:00.000Z,0,0,228.8,0,0,0,50,0
2022-02-20T07:20:00.000Z,0,0,228.7,0,0,0,50,0
2022-02-20T07:21:00.000Z,0,0,228.6,0,0,0,50,0
2022-02-20T07:22:00.000Z,0,0,229.3,0,0,0,50,0
2022-02-20T07:23:00.000Z,0,0,230.7,0,0,0,50,0
2022-02-20T07:24:00.000Z,0,0,230.9,0,0,0,50,0
2022-02-20T07:25:00.000Z,0,0,230.8,0,0,0,50,0
2022-02-20T07:26:00.000Z,0,0,231,0,0,0,50,0
2022-02-20T07:27:00.000Z,0,0,231,0,0,0,50,0
2022-02-20T07:28:00.000Z,0,0,230.6,0,0,0,50,0
2022-02-20T07:29:00.000Z,0,0,230.6,0,0,0,50,0
2022-02-20T07:30:00.000Z,0,0,230.7,0,0,0,50,0
2022-02-20T07:31:00.000Z,0,0,231,0,0,0,50,0
2022-02-20T07:32:00.000Z,0.1,0.1,231.4,0,0,0.006,49.9,0
2022-02-20T07:33:00.000Z,0,0,231.5,0,0,0,49.9,0
2022-02-20T07:34:00.000Z,0,0,231.2,0,0,0,49.9,0
2022-02-20T07:35:00.000Z,0,0,230.4,0,0,0,50,0
2022-02-20T07:36:00.000Z,0,0,230.6,0,0,0,50,0
2022-02-20T07:37:00.000Z,0,0,230.6,0,0,0,50,0
2022-02-20T07:38:00.000Z,0,0,231.6,0,0,0,50,0
2022-02-20T07:39:00.000Z,0,0,228.9,0,0,0,50,0
2022-02-20T07:40:00.000Z,0,0,228.5,0,0,0,50,0
2022-02-20T07:41:00.000Z,0,0,228.6,0,0,0,50,0
2022-02-20T07:42:00.000Z,0,0,230.8,0,0,0,50,0
2022-02-20T07:43:00.000Z,0,0,230.8,0,0,0,50,0
2022-02-20T07:44:00.000Z,0,0,230.8,0,0,0,50,0
2022-02-20T07:45:00.000Z,0,0,231,0,0,0,50,0
2022-02-20T07:46:00.000Z,0,0,231.5,0,0,0,50,0
2022-02-20T07:47:00.000Z,0,0,231.4,0,0,0,50,0
2022-02-20T07:48:00.000Z,0,0,231.6,0,0,0,50,0
2022-02-20T07:49:00.000Z,0,0,231.9,0,0,0,49.9,0
2022-02-20T07:50:00.000Z,0,0,232,0,0,0,50,0
2022-02-20T07:51:00.000Z,0.1,0.1,232.7,0,0,0.005,50,0
2022-02-20T07:52:00.000Z,0,0,235.2,0,0,0,50,0
2022-02-20T07:53:00.000Z,0,0,236.3,0,0,0,50,0
2022-02-20T07:54:00.000Z,0,0,235.7,0,0,0,50,0
2022-02-20T07:55:00.000Z,0,0,235.8,0,0,0,49.9,0
2022-02-20T07:56:00.000Z,0,0,235.9,0,0,0,50,0
2022-02-20T07:57:00.000Z,0,0,235.6,0,0,0,50,0
2022-02-20T07:58:00.000Z,0,0,234.5,0,0,0,50,0
2022-02-20T07:59:00.000Z,0,0,234.3,0,0,0,50,0
2022-02-20T08:00:00.000Z,0,0,235.2,0,0,0,50,0
2022-02-20T08:01:00.000Z,0,0,236.1,0,0,0,49.9,0
2022-02-20T08:02:00.000Z,0,0,236.3,0,0,0,49.9,0
2022-02-20T08:03:00.000Z,0,0,236.7,0,0,0,49.9,0
2022-02-20T08:04:00.000Z,0,0,236.7,0,0,0,49.9,0
2022-02-20T08:05:00.000Z,0,0,236.8,0,0,0,50,0
2022-02-20T08:06:00.000Z,0,0,236.5,0,0,0,49.9,0
2022-02-20T08:07:00.000Z,0,0,236.6,0,0,0,50,0
2022-02-20T08:08:00.000Z,0,0,236.8,0,0,0,50,0
2022-02-20T08:09:00.000Z,0,0,236.9,0,0,0,49.9,0
2022-02-20T08:10:00.000Z,0,0,237.1,0,0,0,50,0
2022-02-20T08:11:00.000Z,0,0,236.8,0,0,0,50,0
2022-02-20T08:12:00.000Z,0,0,235.7,0,0,0,50,0
2022-02-20T08:13:00.000Z,0,0,236.1,0,0,0,50,0
2022-02-20T08:14:00.000Z,0,0,236.6,0,0,0,50,0
2022-02-20T08:15:00.000Z,0,0,236.5,0,0,0,49.9,0
2022-02-20T08:16:00.000Z,0,0,236.3,0,0,0,50,0
2022-02-20T08:17:00.000Z,0,0,235.4,0,0,0,50,0
2022-02-20T08:18:00.000Z,0.1,11.3,234.8,10.4,0.044,0.35,49.9,10.4
2022-02-20T08:19:00.000Z,-3.6,33.8,235.4,33.7,0.143,0.995,50,33.7
2022-02-20T08:20:00.000Z,-3.5,38.8,235.9,38.7,0.164,0.997,50,38.7
2022-02-20T08:21:00.000Z,-3.3,44.7,236.9,44.7,0.188,0.998,49.9,44.7
2022-02-20T08:22:00.000Z,-2.7,58.2,235.7,58.1,0.246,0.999,49.9,58.1
2022-02-20T08:23:00.000Z,-3,81.2,235.8,81.2,0.344,1,50,81.2
2022-02-20T08:24:00.000Z,-2.3,119.9,235.3,119.9,0.509,1,50,119.9
2022-02-20T08:25:00.000Z,-1.9,164.9,235.1,164.9,0.701,1,49.9,164.9
2022-02-20T08:26:00.000Z,-2.1,193.8,235.7,193.8,0.822,1,49.9,193.8
2022-02-20T08:27:00.000Z,-1.6,203.4,235.9,203.4,0.862,1,49.9,203.4
2022-02-20T08:28:00.000Z,-1.6,204.2,236.4,204.2,0.864,1,49.9,204.2
2022-02-20T08:29:00.000Z,-1.7,209.5,236.3,209.5,0.886,1,50,209.5
2022-02-20T08:30:00.000Z,-1.2,208.6,235.6,208.6,0.885,1,49.9,208.6
2022-02-20T08:31:00.000Z,-1.5,212.1,231.2,212.1,0.922,1,49.9,212.1
2022-02-20T08:32:00.000Z,-0.9,215.6,230.6,215.6,0.935,1,49.9,215.6
2022-02-20T08:33:00.000Z,-1.1,214.7,230.6,214.7,0.93,1,49.9,214.7
2022-02-20T08:34:00.000Z,0.9,249.5,235.2,249.4,1.08,1,49.9,249.4
2022-02-20T08:35:00.000Z,1.5,295.5,234.3,295.5,1.28,1,49.9,295.5
2022-02-20T08:36:00.000Z,1.6,329.7,236,329.6,1.414,1,49.9,329.6
2022-02-20T08:37:00.000Z,2.1,321.7,236.3,321.7,1.387,1,49.9,321.7
2022-02-20T08:38:00.000Z,0.3,296.6,235.4,296.6,1.278,1,50,296.6
2022-02-20T08:39:00.000Z,-1.2,260.7,235.3,260.7,1.129,1,50,260.7
2022-02-20T08:40:00.000Z,-0.5,238.3,235.6,238.3,1.032,1,50,238.3
2022-02-20T08:41:00.000Z,-1.1,214.3,235.2,214.3,0.911,1,49.9,214.3
2022-02-20T08:42:00.000Z,-2.3,186.7,235.2,186.7,0.793,1,50,186.7
2022-02-20T08:43:00.000Z,-1.4,158.9,234.7,158.9,0.682,1,49.9,158.9
2022-02-20T08:44:00.000Z,-2,152.3,235.1,152.3,0.647,1,49.9,152.3
2022-02-20T08:45:00.000Z,-2.5,160.8,235.4,160.8,0.683,1,49.9,160.8
2022-02-20T08:46:00.000Z,-1.4,183,236.7,183,0.773,1,49.9,183
2022-02-20T08:47:00.000Z,-2.1,220.6,237.2,220.6,0.935,1,49.9,220.6
2022-02-20T08:48:00.000Z,-1.2,264.8,237.1,264.7,1.138,1,49.9,264.7
2022-02-20T08:49:00.000Z,0.9,287.2,232.5,287.2,1.264,1,50,287.2
2022-02-20T08:50:00.000Z,0.5,319.3,230.9,319.3,1.399,1,49.9,319.3
2022-02-20T08:51:00.000Z,0.6,372,231.1,371.9,1.623,1,49.9,371.9
2022-02-20T08:52:00.000Z,2.3,384.5,231.6,384.4,1.674,1,49.9,384.4
2022-02-20T08:53:00.000Z,-0.5,376.1,232.2,376.1,1.633,1,49.9,376.1
2022-02-20T08:54:00.000Z,0.5,328,232.4,328,1.427,1,49.9,328
2022-02-20T08:55:00.000Z,-0.5,280.7,232.2,280.7,1.238,1,50,280.7
2022-02-20T08:56:00.000Z,0,278.6,231.4,278.6,1.223,1,50,278.6
2022-02-20T08:57:00.000Z,-1.4,258.2,231.4,258.2,1.136,1,49.9,258.2
2022-02-20T08:58:00.000Z,-0.8,212.3,231.2,212.3,0.921,1,49.9,212.3
2022-02-20T08:59:00.000Z,-2.8,185.7,231.5,185.7,0.801,1,49.9,185.7
2022-02-20T09:00:00.000Z,-2,178.2,231.2,178.2,0.77,1,49.9,178.2
2022-02-20T09:01:00.000Z,-2.6,166.7,231,166.6,0.721,1,50,166.6
2022-02-20T09:02:00.000Z,-2.2,147.1,231,147.1,0.636,1,50,147.1
2022-02-20T09:03:00.000Z,-2.7,149,232.9,149,0.64,1,50,149
2022-02-20T09:04:00.000Z,-2.4,144.2,233.4,144.2,0.617,1,50,144.2
2022-02-20T09:05:00.000Z,-2.2,141.5,233.3,141.5,0.606,1,49.9,141.5
2022-02-20T09:06:00.000Z,-2.5,149.3,232.9,149.3,0.641,1,49.9,149.3
2022-02-20T09:07:00.000Z,-2.4,163.9,232.2,163.9,0.705,1,49.9,163.9
2022-02-20T09:08:00.000Z,-1.9,178.9,231.3,178.9,0.781,1,49.9,178.9
2022-02-20T09:09:00.000Z,-2.3,185,231.7,185,0.798,1,49.9,185
2022-02-20T09:10:00.000Z,-1.7,192.5,231.5,192.5,0.831,1,49.9,192.5
2022-02-20T09:11:00.000Z,-1.5,205.7,230.8,205.7,0.891,1,49.9,205.7
2022-02-20T09:12:00.000Z,-1.6,236.5,231.1,236.5,1.037,1,49.9,236.5
2022-02-20T09:13:00.000Z,0.1,298.6,231.6,298.6,1.306,1,49.9,298.6
2022-02-20T09:14:00.000Z,-0.5,330.9,231.7,330.9,1.453,1,49.8,330.9
2022-02-20T09:15:00.000Z,-0.6,315.1,231.1,315.1,1.379,1,49.8,315.1
2022-02-20T09:16:00.000Z,-1.6,336.8,231.6,336.8,1.469,1,49.9,336.8
2022-02-20T09:17:00.000Z,1.4,413.6,231.3,413.5,1.8,1,50,413.5
2022-02-20T09:18:00.000Z,3.3,474.7,230,474.7,2.074,1,50,474.7
2022-02-20T09:19:00.000Z,2.5,520.5,230.5,520.4,2.268,1,50,520.4
2022-02-20T09:20:00.000Z,2.2,552.7,232.4,552.6,2.393,1,50,552.6
2022-02-20T09:21:00.000Z,3.9,558.8,233.1,558.8,2.408,1,50,558.8
2022-02-20T09:22:00.000Z,3.4,540.3,232.6,540.3,2.333,1,50,540.3
2022-02-20T09:23:00.000Z,4.2,493,230.3,493,2.152,1,49.9,493
2022-02-20T09:24:00.000Z,0.9,434.8,230.2,434.8,1.902,1,49.9,434.8
2022-02-20T09:25:00.000Z,2.7,418.3,230.5,418.2,1.828,1,49.9,418.2
2022-02-20T09:26:00.000Z,-0.3,412.6,231.7,412.6,1.801,1,49.9,412.6
2022-02-20T09:27:00.000Z,2.3,459.3,231.4,459.3,1.997,1,49.9,459.3
2022-02-20T09:28:00.000Z,0.6,360.3,234.3,360.3,1.556,1,49.9,360.3
2022-02-20T09:29:00.000Z,-1.3,230.4,234.7,230.4,0.992,1,49.9,230.4
2022-02-20T09:30:00.000Z,-1.6,200.1,234.5,200.1,0.853,1,50,200.1
2022-02-20T09:31:00.000Z,-1,204.8,234.1,204.8,0.874,1,50,204.8
2022-02-20T09:32:00.000Z,-1.4,222.5,233.9,222.5,0.961,1,50,222.5
2022-02-20T09:33:00.000Z,-0.1,296.5,233.8,296.5,1.288,1,50,296.5
2022-02-20T09:34:00.000Z,1.4,371.9,232,371.9,1.618,1,50,371.9
2022-02-20T09:35:00.000Z,1.8,369.1,232,369,1.606,1,49.9,369
2022-02-20T09:36:00.000Z,1.8,318.5,231.7,318.5,1.392,1,49.9,318.5
2022-02-20T09:37:00.000Z,-1.4,229.5,231.6,229.5,1.002,1,49.9,229.5
2022-02-20T09:38:00.000Z,-1.5,193.2,232.3,193.2,0.831,1,50,193.2
2022-02-20T09:39:00.000Z,-1.2,241.4,234.3,241.4,1.049,1,50,241.4
2022-02-20T09:40:00.000Z,-0.4,282.4,233.2,282.4,1.23,1,50,282.4
2022-02-20T09:41:00.000Z,-0.4,254.9,235,254.9,1.108,1,49.9,254.9
2022-02-20T09:42:00.000Z,-0.1,249.9,235,249.9,1.087,1,49.9,249.9
2022-02-20T09:43:00.000Z,-1,269.3,235,269.3,1.167,1,49.9,269.3
2022-02-20T09:44:00.000Z,-0.1,261.7,234.3,261.7,1.139,1,50,261.7
2022-02-20T09:45:00.000Z,0.4,295,231.6,295,1.302,1,49.9,295
2022-02-20T09:46:00.000Z,-0.4,274.7,232.1,274.7,1.203,1,49.9,274.7
2022-02-20T09:47:00.000Z,0,267,232.4,267,1.17,1,49.9,267
2022-02-20T09:48:00.000Z,-1.3,255.3,231.9,255.3,1.122,1,50,255.3
2022-02-20T09:49:00.000Z,-0.4,265.7,233.6,265.7,1.158,1,50,265.7
2022-02-20T09:50:00.000Z,-2.3,173.8,232.8,173.8,0.746,1,50,173.8
2022-02-20T09:51:00.000Z,-2.2,101,229.1,101,0.441,1,50,101
2022-02-20T09:52:00.000Z,-2.8,84.1,230.1,84,0.365,0.999,49.9,84
2022-02-20T09:53:00.000Z,-3.5,63.3,229.9,63.3,0.275,0.999,50,63.3
2022-02-20T09:54:00.000Z,-3,59,225.6,58.9,0.261,0.999,50,58.9
2022-02-20T09:55:00.000Z,-3.4,59.5,224,59.4,0.265,0.999,49.9,59.4
2022-02-20T09:56:00.000Z,-3.4,60.8,222.1,60.7,0.273,0.999,49.9,60.7
2022-02-20T09:57:00.000Z,-3.2,68.2,225.4,68.1,0.302,0.999,49.9,68.1
2022-02-20T09:58:00.000Z,-2.7,66.7,228.2,66.6,0.292,0.999,49.9,66.6
2022-02-20T09:59:00.000Z,-2.1,66.7,228.3,66.6,0.291,0.999,49.9,66.6
2022-02-20T10:00:00.000Z,-2.5,66.8,227.7,66.7,0.293,0.999,49.9,66.7
2022-02-20T10:01:00.000Z,-3,73,227.2,72.9,0.321,0.999,49.8,72.9
2022-02-20T10:02:00.000Z,-2.4,87.7,227.5,87.6,0.385,0.999,49.9,87.6
2022-02-20T10:03:00.000Z,-2.8,117.6,227.2,117.6,0.517,1,49.9,117.6
2022-02-20T10:04:00.000Z,-1.8,171.2,228.4,171.2,0.749,1,50,171.2
2022-02-20T10:05:00.000Z,-0.3,271.4,228.2,271.4,1.205,1,50.1,271.4
2022-02-20T10:06:00.000Z,2,355.4,232.6,355.4,1.541,1,50,355.4
2022-02-20T10:07:00.000Z,2.6,404.1,233,404,1.746,0.999,50,404
2022-02-20T10:08:00.000Z,3,341.2,233.6,341.2,1.475,1,49.9,341.2
2022-02-20T10:09:00.000Z,0.5,314.4,233.7,314.4,1.363,1,49.9,314.4
2022-02-20T10:10:00.000Z,-0.7,254.2,230.8,254.2,1.129,1,50,254.2
2022-02-20T10:11:00.000Z,-0.2,204.8,231.2,204.8,0.885,1,50,204.8
2022-02-20T10:12:00.000Z,-1.2,183.1,230.9,183.1,0.792,1,49.9,183.1
2022-02-20T10:13:00.000Z,-2,169.9,232.7,169.9,0.73,1,50,169.9
2022-02-20T10:14:00.000Z,-2.3,155.8,233.6,155.8,0.666,1,50,155.8
2022-02-20T10:15:00.000Z,-1.5,174.9,230.3,174.9,0.76,1,50.1,174.9
2022-02-20T10:16:00.000Z,-0.2,239,229.3,239,1.062,1,49.9,239
2022-02-20T10:17:00.000Z,0,272.9,229.9,272.9,1.205,1,49.9,272.9
2022-02-20T10:18:00.000Z,-0.4,269.8,229.3,269.8,1.194,1,50,269.8
2022-02-20T10:19:00.000Z,0,285.8,229,285.8,1.265,1,50,285.8
2022-02-20T10:20:00.000Z,-0.1,315.2,228.5,315.2,1.394,1,49.9,315.2
2022-02-20T10:21:00.000Z,0.9,274.8,228.3,274.8,1.221,1,49.9,274.8
2022-02-20T10:22:00.000Z,-0.1,273.5,228.2,273.5,1.227,1,49.9,273.5
2022-02-20T10:23:00.000Z,-1.3,241.6,227.4,241.6,1.081,1,49.9,241.6
2022-02-20T10:24:00.000Z,0,231.7,228,231.7,1.036,1,50,231.7
2022-02-20T10:25:00.000Z,-1,241.3,226.4,241.3,1.084,1,49.9,241.3
2022-02-20T10:26:00.000Z,0.5,278.5,226,278.5,1.249,1,49.9,278.5
2022-02-20T10:27:00.000Z,-0.4,326.2,225.5,326.2,1.46,1,50,326.2
2022-02-20T10:28:00.000Z,1.1,320.7,226,320.7,1.441,1,50,320.7
2022-02-20T10:29:00.000Z,0.9,311.2,226,311.2,1.391,1,50,311.2
2022-02-20T10:30:00.000Z,2.3,364.2,226.2,364.2,1.622,1,50,364.2
2022-02-20T10:31:00.000Z,2.9,373,225,373,1.67,1,49.9,373
2022-02-20T10:32:00.000Z,0.5,333.6,223.8,333.6,1.504,1,49.9,333.6
2022-02-20T10:33:00.000Z,1.5,338.2,225.2,338.2,1.514,1,50,338.2
2022-02-20T10:34:00.000Z,0.9,363.6,226.5,363.5,1.626,1,49.9,363.5
2022-02-20T10:35:00.000Z,2.3,333.5,225.8,333.5,1.49,1,50,333.5
2022-02-20T10:36:00.000Z,0.8,367.9,226.2,367.9,1.639,1,50,367.9
2022-02-20T10:37:00.000Z,2.3,415,226.2,415,1.846,1,50,415
2022-02-20T10:38:00.000Z,3.3,383.7,226.3,383.6,1.707,1,50,383.6
2022-02-20T10:39:00.000Z,2,350.5,225.4,350.5,1.568,1,50,350.5
2022-02-20T10:40:00.000Z,0.6,331.3,226.2,331.3,1.483,1,50,331.3
2022-02-20T10:41:00.000Z,1.8,330.3,226.8,330.2,1.473,1,49.9,330.2
2022-02-20T10:42:00.000Z,1.4,289.8,225.9,289.8,1.3,1,49.8,289.8
2022-02-20T10:43:00.000Z,0.4,343.2,225.3,343.2,1.537,1,49.9,343.2
2022-02-20T10:44:00.000Z,2.9,444.4,225.6,444.4,1.981,1,49.9,444.4
2022-02-20T10:45:00.000Z,1.6,452.4,226,452.3,2.013,1,49.9,452.3
2022-02-20T10:46:00.000Z,4,478.6,227.2,478.6,2.117,1,49.9,478.6
2022-02-20T10:47:00.000Z,1,390.9,227.8,390.9,1.736,1,49.9,390.9
2022-02-20T10:48:00.000Z,2.5,355.1,228.1,355.1,1.57,1,49.9,355.1
2022-02-20T10:49:00.000Z,0.7,353.1,227.9,353,1.563,1,49.9,353
2022-02-20T10:50:00.000Z,1.5,392.8,227.7,392.8,1.738,1,49.9,392.8
2022-02-20T10:51:00.000Z,1.9,392.5,226.4,392.5,1.747,1,49.9,392.5
2022-02-20T10:52:00.000Z,0.6,389.5,226.3,389.5,1.734,1,49.9,389.5
2022-02-20T10:53:00.000Z,2.9,402.6,225.8,402.5,1.802,1,49.9,402.5
2022-02-20T10:54:00.000Z,1.8,370.5,225.8,370.4,1.654,1,50,370.4
2022-02-20T10:55:00.000Z,0.9,312.6,226.2,312.6,1.397,1,49.9,312.6
2022-02-20T10:56:00.000Z,1.5,341.2,229.7,341.1,1.5,1,50,341.1
2022-02-20T10:57:00.000Z,3.4,378.3,228.5,378.2,1.669,1,49.9,378.2
2022-02-20T10:58:00.000Z,0.7,429,229,429,1.885,1,50,429
2022-02-20T10:59:00.000Z,1.4,458.4,229.7,458.4,2.014,1,50.1,458.4
2022-02-20T11:00:00.000Z,3.1,389.7,231.3,389.7,1.698,1,50.1,389.7
2022-02-20T11:01:00.000Z,4.1,379.7,231.7,379.7,1.651,1,50,379.7
2022-02-20T11:02:00.000Z,2.9,437.4,231.2,437.3,1.904,1,49.9,437.3
2022-02-20T11:03:00.000Z,5,477.7,231,477.6,2.079,1,49.9,477.6
2022-02-20T11:04:00.000Z,5.4,584,231.5,583.9,2.531,0.999,49.9,583.9
2022-02-20T11:05:00.000Z,6.8,695.9,231.3,695.8,3.019,1,49.9,695.8
2022-02-20T11:06:00.000Z,7.2,792.5,231.5,792.3,3.429,0.999,49.9,792.3
2022-02-20T11:07:00.000Z,4.7,590.6,231.1,590.5,2.563,1,49.9,590.5
2022-02-20T11:08:00.000Z,4.9,581.8,230.3,581.7,2.535,1,49.9,581.7
2022-02-20T11:09:00.000Z,3,617.4,229.6,617.3,2.696,1,50,617.3
2022-02-20T11:10:00.000Z,7,595,229.8,594.9,2.596,0.999,50,594.9
2022-02-20T11:11:00.000Z,3.8,545.4,230.1,545.4,2.382,1,50,545.4
2022-02-20T11:12:00.000Z,4.1,560.8,230.1,560.7,2.447,1,50,560.7
2022-02-20T11:13:00.000Z,7.1,770.1,230.9,770,3.341,1,50,770
2022-02-20T11:14:00.000Z,11.1,784.1,230.9,783.9,3.402,0.999,50,783.9
2022-02-20T11:15:00.000Z,3.9,600.8,230.6,600.7,2.613,1,50,600.7
2022-02-20T11:16:00.000Z,9.4,652.3,230.7,652.2,2.835,0.999,49.9,652.2
2022-02-20T11:17:00.000Z,4.8,642.8,230.5,642.7,2.796,1,49.9,642.7
2022-02-20T11:18:00.000Z,5.3,540.2,230.7,540.1,2.355,0.999,49.9,540.1
2022-02-20T11:19:00.000Z,1.4,491.3,231.2,491.3,2.135,1,50,491.3
2022-02-20T11:20:00.000Z,8.4,610.6,231.3,610.5,2.649,0.999,49.9,610.5
2022-02-20T11:21:00.000Z,10.5,696.5,230.1,696.3,3.033,0.999,49.9,696.3
2022-02-20T11:22:00.000Z,1.7,543.9,229.6,543.8,2.378,1,49.9,543.8
2022-02-20T11:23:00.000Z,4.2,495.5,229.3,495.4,2.171,1,49.9,495.4
2022-02-20T11:24:00.000Z,3.9,577.8,230.1,577.8,2.524,1,50,577.8
2022-02-20T11:25:00.000Z,4.6,549.9,230.2,549.9,2.398,1,50,549.9
2022-02-20T11:26:00.000Z,6.3,490.3,230.4,490.3,2.139,1,49.9,490.3
2022-02-20T11:27:00.000Z,3.7,483.5,230.1,483.5,2.112,1,49.9,483.5
2022-02-20T11:28:00.000Z,1.7,431.7,229.8,431.6,1.891,1,49.9,431.6
2022-02-20T11:29:00.000Z,2,413.4,230,413.4,1.81,1,49.9,413.4
2022-02-20T11:30:00.000Z,2.8,396.1,230.5,396.1,1.739,1,49.9,396.1
2022-02-20T11:31:00.000Z,1.9,377.7,230.5,377.7,1.652,1,49.9,377.7
2022-02-20T11:32:00.000Z,1.6,492.7,231.2,492.6,2.142,1,50,492.6
2022-02-20T11:33:00.000Z,6.5,569.5,230.7,569.4,2.478,0.999,50,569.4
2022-02-20T11:34:00.000Z,3.5,543,228.3,542.9,2.387,0.999,50.1,542.9
2022-02-20T11:35:00.000Z,3.9,571.4,228.4,571.3,2.51,1,50,571.3
2022-02-20T11:36:00.000Z,9.2,695.2,228.4,695,3.053,0.999,49.9,695
2022-02-20T11:37:00.000Z,3.9,683.9,228,683.8,3.006,1,49.9,683.8
2022-02-20T11:38:00.000Z,5.4,684.2,227.7,684.1,3.011,1,49.9,684.1
2022-02-20T11:39:00.000Z,8.6,563.7,227.1,563.6,2.49,0.999,50,563.6
2022-02-20T11:40:00.000Z,3.7,589.5,227.1,589.4,2.604,1,49.9,589.4
2022-02-20T11:41:00.000Z,8.6,657.1,230.3,656.9,2.861,0.999,50,656.9
2022-02-20T11:42:00.000Z,2.6,606.8,230.9,606.7,2.64,0.999,50,606.7
2022-02-20T11:43:00.000Z,5.5,549,231,548.9,2.387,1,50,548.9
2022-02-20T11:44:00.000Z,4.8,539,232,538.8,2.333,1,49.9,538.8
2022-02-20T11:45:00.000Z,4.7,563.3,231.5,563.3,2.442,1,49.9,563.3
2022-02-20T11:46:00.000Z,6.7,609.5,230.9,609.4,2.647,1,49.9,609.4
2022-02-20T11:47:00.000Z,7.6,821.3,231.5,821.2,3.553,1,49.9,821.2
2022-02-20T11:48:00.000Z,3.7,767.4,230.7,767.3,3.332,1,50,767.3
2022-02-20T11:49:00.000Z,5.9,569.8,229.3,569.7,2.497,1,50,569.7
2022-02-20T11:50:00.000Z,6,603.1,229.7,603,2.633,0.999,50,603
2022-02-20T11:51:00.000Z,7,588.4,229.5,588.3,2.571,1,50,588.3
2022-02-20T11:52:00.000Z,5.1,594.3,228.9,594.2,2.604,0.999,49.9,594.2
2022-02-20T11:53:00.000Z,4.4,572.6,229.1,572.5,2.508,1,50,572.5
2022-02-20T11:54:00.000Z,6.2,616.1,229.6,616,2.691,1,50,616
2022-02-20T11:55:00.000Z,5.8,675.2,230,675.1,2.948,1,49.9,675.1
2022-02-20T11:56:00.000Z,9.6,888.4,230.6,888.2,3.857,0.999,49.9,888.2
2022-02-20T11:57:00.000Z,8.8,973.8,230.2,973.6,4.233,1,50,973.6
2022-02-20T11:58:00.000Z,10.1,812,228,811.8,3.566,0.999,49.9,811.8
2022-02-20T11:59:00.000Z,10.6,748.2,226.8,747.9,3.305,0.999,49.9,747.9
2022-02-20T12:00:00.000Z,4,787.3,228.2,787.2,3.455,1,49.9,787.2
2022-02-20T12:01:00.000Z,7.3,857.7,228.7,857.6,3.758,0.999,50.1,857.6
